source,geo_id,parent_id,cluster,x,n,share,x_rest,n_rest,share_rest,lq,lq_lo,lq_hi,is_finance_lens
claude_ai,CA-QC,CA,Provide entertainment recommendations and sports information including schedules and results,35.0,5220.0,0.006704980842911878,139.0,19999.0,0.006950347517375869,0.9646972077510406,0.6667376582649718,1.3958124175322995,False
claude_ai,CA-QC,CA,"Provide financial information, tax guidance, and consumer purchase assistance",265.0,5220.0,0.05076628352490421,1075.0,19999.0,0.05375268763438172,0.9444417713623807,0.8285407118806171,1.0765557403564663,True
claude_ai,CA-QC,CA,"Provide health, fitness, medical, and mental health information and clinical documentation assistance",261.0,5220.0,0.05,1101.0,19999.0,0.05505275263763188,0.908219800181653,0.7963455858632382,1.035810607963439,False
claude_ai,CA-QC,CA,Provide legal services and fraud investigation assistance,95.0,5220.0,0.018199233716475097,432.0,19999.0,0.0216010800540027,0.8425149886476515,0.6761303373032624,1.049844189697369,True
claude_ai,CA-QC,CA,"Provide technical support across IT infrastructure, security, and engineering systems",473.0,5220.0,0.09061302681992338,1544.0,19999.0,0.07720386019300965,1.17368518353086,1.063698764969128,1.2950441942835658,False
claude_ai,CH,GLOBAL,"Assist with SQL databases, data analysis, and visualization tasks",158.0,6125.0,0.02579591836734694,26433.0,965383.0,0.027380842629298425,0.9421155775441489,0.8073558292609386,1.0993687408733348,False
claude_ai,CH,GLOBAL,"Assist with academic research, scientific writing, and educational content creation",382.0,6125.0,0.06236734693877551,72057.0,965383.0,0.0746408420285006,0.8355659615276229,0.7580510930670227,0.9210071490548627,False
claude_ai,CH,GLOBAL,"Assist with business development, analysis, research, and strategic planning",269.0,6125.0,0.043918367346938776,42780.0,965383.0,0.04431401837405465,0.9910716508763393,0.8814519890846496,1.1143238989008912,True
claude_ai,CH,GLOBAL,"Assist with civic information, government services, and institutional research",82.0,6125.0,0.013387755102040816,11421.0,965383.0,0.011830537724405754,1.13162693141349,0.9120072707331346,1.404133007482378,False
claude_ai,CH,GLOBAL,"Assist with creative content, marketing, and media production projects",399.0,6125.0,0.06514285714285714,73964.0,965383.0,0.07661622381997611,0.8502488623809267,0.773096399908863,0.9351008853039313,False
claude_ai,CH,GLOBAL,"Assist with game development, gaming software, and tabletop RPG content",61.0,6125.0,0.009959183673469388,10592.0,965383.0,0.01097181118789123,0.9077064399778039,0.7066279236241094,1.166003993942742,False
claude_ai,CH,GLOBAL,"Assist with job applications, career transitions, and interview preparation",232.0,6125.0,0.037877551020408164,34338.0,965383.0,0.035569302546243305,1.0648943979478913,0.9382200249588123,1.2086717919185155,False
claude_ai,CH,GLOBAL,"Assist with mathematics, physics, and STEM homework and assignments",312.0,6125.0,0.05093877551020408,69572.0,965383.0,0.07206673413557106,0.7068278606101212,0.6342545508266684,0.7877052263693022,False
claude_ai,CH,GLOBAL,"Assist with software development, debugging, and programming across multiple platforms",916.0,6125.0,0.14955102040816326,167474.0,965383.0,0.17347933410884592,0.8620682179603633,0.8119624913807538,0.9152659393829873,False
claude_ai,CH,GLOBAL,"Assist with translation, writing, editing, and document formatting tasks",476.0,6125.0,0.07771428571428571,75930.0,965383.0,0.07865272125156544,0.9880686195932342,0.9061522568172673,1.0773902395320678,False
claude_ai,CH,GLOBAL,Build and manage subscription-based e-commerce operations,59.0,6125.0,0.00963265306122449,7673.0,965383.0,0.007948140789717657,1.2119379004566768,0.93923107126449,1.5638254733054096,False
claude_ai,CH,GLOBAL,Create professional presentations and draft workplace correspondence,296.0,6125.0,0.0483265306122449,33669.0,965383.0,0.034876313338851,1.385654789332645,1.2392949332630934,1.5492996410023134,False
claude_ai,CH,GLOBAL,Develop and debug automated trading bots and blockchain financial software,123.0,6125.0,0.020081632653061225,16316.0,965383.0,0.016901064137238797,1.1881874709187425,0.9968299733824412,1.4162791085201791,True
claude_ai,CH,GLOBAL,"Develop, deploy, and debug machine learning and AI systems",90.0,6125.0,0.014693877551020407,22447.0,965383.0,0.023251911417541016,0.6319427804088179,0.5145604660051345,0.7761025265140414,False
claude_ai,CH,GLOBAL,"Extract and structure data from documents, images, and online sources",130.0,6125.0,0.02122448979591837,19870.0,965383.0,0.020582504560366196,1.031190821975494,0.869435756875198,1.2230397736898375,False
claude_ai,CH,GLOBAL,"Get help with daily life tasks, personal information, and household management",446.0,6125.0,0.07281632653061225,56785.0,965383.0,0.05882121396378432,1.2379262790367536,1.1316947053728166,1.3541297534169696,False
claude_ai,CH,GLOBAL,"Implement and troubleshoot authentication, authorization, and security systems for web applications",73.0,6125.0,0.011918367346938775,10971.0,965383.0,0.011364401486249499,1.0487457136532492,0.834274805341203,1.3183516568695102,False
claude_ai,CH,GLOBAL,Provide entertainment recommendations and sports information including schedules and results,47.0,6125.0,0.007673469387755102,13524.0,965383.0,0.014008947744055986,0.5477548726677893,0.41180099648990126,0.7285931872160099,False
claude_ai,CH,GLOBAL,"Provide financial information, tax guidance, and consumer purchase assistance",369.0,6125.0,0.060244897959183676,42841.0,965383.0,0.0443772057307825,1.3575640234011954,1.229180175834175,1.4993571437828594,True
claude_ai,CH,GLOBAL,"Provide health, fitness, medical, and mental health information and clinical documentation assistance",342.0,6125.0,0.05583673469387755,41813.0,965383.0,0.04331234339117221,1.2891644811178244,1.1625143531416386,1.429612507479554,False
claude_ai,CH,GLOBAL,Provide legal services and fraud investigation assistance,157.0,6125.0,0.02563265306122449,21260.0,965383.0,0.02202234760711552,1.1639382648261563,0.9968359202176863,1.3590524346581294,True
claude_ai,CH,GLOBAL,"Provide technical support across IT infrastructure, security, and engineering systems",637.0,6125.0,0.104,78538.0,965383.0,0.08135423971625769,1.2783599276783213,1.1873975374325074,1.3762906298654944,False
claude_ai,CI,GLOBAL,"Assist with academic research, scientific writing, and educational content creation",98.0,981.0,0.0998980632008155,72341.0,970527.0,0.07453785417613318,1.340232614756471,1.1105685291783631,1.6173909258763843,False
claude_ai,CI,GLOBAL,"Assist with business development, analysis, research, and strategic planning",60.0,981.0,0.06116207951070336,42989.0,970527.0,0.04429449154943654,1.3808055442388611,1.0803857887970862,1.764762153270855,True
claude_ai,CI,GLOBAL,"Assist with creative content, marketing, and media production projects",53.0,981.0,0.05402650356778797,74310.0,970527.0,0.07656664884129963,0.705614055014595,0.5430081036437826,0.9169130097564071,False
claude_ai,CI,GLOBAL,"Assist with job applications, career transitions, and interview preparation",40.0,981.0,0.040774719673802244,34530.0,970527.0,0.03557860832310693,1.1460459415249427,0.8458795162218512,1.5527285800136548,False
claude_ai,CI,GLOBAL,"Assist with mathematics, physics, and STEM homework and assignments",142.0,981.0,0.14475025484199797,69742.0,970527.0,0.07185992764755643,2.0143390006171282,1.7298123418831055,2.345665776086483,False
claude_ai,CI,GLOBAL,"Assist with software development, debugging, and programming across multiple platforms",135.0,981.0,0.13761467889908258,168255.0,970527.0,0.17336457409222,0.7937877713464082,0.6786479376331241,0.9284623012878409,False
claude_ai,CI,GLOBAL,"Assist with translation, writing, editing, and document formatting tasks",104.0,981.0,0.10601427115188583,76302.0,970527.0,0.07861914197132074,1.3484536779930578,1.1242431975148814,1.6173789850028746,False
claude_ai,CI,GLOBAL,Create professional presentations and draft workplace correspondence,30.0,981.0,0.03058103975535168,33935.0,970527.0,0.03496553934099721,0.8746051206907971,0.6147933632336972,1.2442133615677868,False
claude_ai,CI,GLOBAL,"Get help with daily life tasks, personal information, and household management",51.0,981.0,0.05198776758409786,57180.0,970527.0,0.05891644436476265,0.8823982530621151,0.6753963334476145,1.1528440982682129,False
claude_ai,CI,GLOBAL,"Provide financial information, tax guidance, and consumer purchase assistance",37.0,981.0,0.03771661569826707,43173.0,970527.0,0.044484079268273836,0.8478677387207756,0.6180090742774447,1.1632186844569739,True
claude_ai,CI,GLOBAL,Provide legal services and fraud investigation assistance,35.0,981.0,0.03567787971457696,21382.0,970527.0,0.022031329370537863,1.6194156564282685,1.1693624776623732,2.2426810491880595,True
claude_ai,CI,GLOBAL,"Provide technical support across IT infrastructure, security, and engineering systems",58.0,981.0,0.059123343527013254,79117.0,970527.0,0.08151962799592387,0.7252651291535522,0.5649918356284669,0.9310037320822764,False
claude_ai,CL,GLOBAL,"Assist with SQL databases, data analysis, and visualization tasks",82.0,2631.0,0.031166856708475865,26509.0,968877.0,0.027360542153441563,1.1391169273506345,0.9202376451228641,1.4100568272269556,False
claude_ai,CL,GLOBAL,"Assist with academic research, scientific writing, and educational content creation",137.0,2631.0,0.05207145572025846,72302.0,968877.0,0.07462453954423523,0.697779256505724,0.5927164094780906,0.8214651779902827,False
claude_ai,CL,GLOBAL,"Assist with business development, analysis, research, and strategic planning",121.0,2631.0,0.0459901178259217,42928.0,968877.0,0.044306965693271694,1.0379884315324623,0.8719726781092431,1.2356120908873698,True
claude_ai,CL,GLOBAL,"Assist with creative content, marketing, and media production projects",179.0,2631.0,0.06803496769289244,74184.0,968877.0,0.07656699457206642,0.8885678231611472,0.7712526279718811,1.0237278262941958,False
claude_ai,CL,GLOBAL,"Assist with game development, gaming software, and tabletop RPG content",37.0,2631.0,0.014063093880653743,10616.0,968877.0,0.01095701518355787,1.2834785427473774,0.9315242114421771,1.768410471202429,False
claude_ai,CL,GLOBAL,"Assist with job applications, career transitions, and interview preparation",83.0,2631.0,0.031546940326871914,34487.0,968877.0,0.0355948175052148,0.8862790298686078,0.7169893564803073,1.0955399988652619,False
claude_ai,CL,GLOBAL,"Assist with mathematics, physics, and STEM homework and assignments",142.0,2631.0,0.05397187381223869,69742.0,968877.0,0.07198230528746168,0.7497936277075561,0.6388431563509529,0.8800133155719586,False
claude_ai,CL,GLOBAL,"Assist with software development, debugging, and programming across multiple platforms",451.0,2631.0,0.17141771189661725,167939.0,968877.0,0.17333366361261543,0.9889464534697648,0.9091561133893586,1.0757394394944548,False
claude_ai,CL,GLOBAL,"Assist with translation, writing, editing, and document formatting tasks",265.0,2631.0,0.10072215887495249,76141.0,968877.0,0.07858685880663903,1.2816666858103696,1.1431419263750637,1.4369777326994642,False
claude_ai,CL,GLOBAL,Create professional presentations and draft workplace correspondence,68.0,2631.0,0.025845686050931203,33897.0,968877.0,0.034985865078849016,0.7387465192780504,0.5841329634969514,0.9342845787683116,False
claude_ai,CL,GLOBAL,Develop and debug automated trading bots and blockchain financial software,40.0,2631.0,0.015203344735841885,16399.0,968877.0,0.01692578108469909,0.8982359313146093,0.6601850484246455,1.2221236912739868,True
claude_ai,CL,GLOBAL,"Develop, deploy, and debug machine learning and AI systems",49.0,2631.0,0.01862409730140631,22488.0,968877.0,0.023210376549345272,0.8024039274766382,0.6078518210532213,1.0592253581050979,False
claude_ai,CL,GLOBAL,"Extract and structure data from documents, images, and online sources",58.0,2631.0,0.022044849866970733,19942.0,968877.0,0.02058259201116344,1.0710434261639257,0.8300701051268357,1.3819724546683647,False
claude_ai,CL,GLOBAL,"Get help with daily life tasks, personal information, and household management",163.0,2631.0,0.06195362979855568,57068.0,968877.0,0.058901181470919425,1.0518232105266565,0.9063086837839586,1.2207011650638946,False
claude_ai,CL,GLOBAL,"Implement and troubleshoot authentication, authorization, and security systems for web applications",40.0,2631.0,0.015203344735841885,11004.0,968877.0,0.011357478813100116,1.338619687170872,0.9836746903377317,1.8216415289349541,False
claude_ai,CL,GLOBAL,"Provide financial information, tax guidance, and consumer purchase assistance",121.0,2631.0,0.0459901178259217,43089.0,968877.0,0.044473137457076595,1.0341100371051903,0.868715427001921,1.2309941041709318,True
claude_ai,CL,GLOBAL,"Provide health, fitness, medical, and mental health information and clinical documentation assistance",157.0,2631.0,0.0596731280881794,41998.0,968877.0,0.043347091529678174,1.376635109354993,1.1825438994939357,1.6025825553874515,False
claude_ai,CL,GLOBAL,Provide legal services and fraud investigation assistance,78.0,2631.0,0.029646522234891677,21339.0,968877.0,0.022024467502066825,1.3460721459944303,1.081313646168787,1.6756564837980614,True
claude_ai,CL,GLOBAL,"Provide technical support across IT infrastructure, security, and engineering systems",266.0,2631.0,0.10110224249334854,78909.0,968877.0,0.08144377459677545,1.2413747151811334,1.1074774473789544,1.391460554919761,False
claude_ai,CM,GLOBAL,"Assist with academic research, scientific writing, and educational content creation",127.0,1029.0,0.12342079689018465,72312.0,970479.0,0.07451165867576733,1.656395778642404,1.407278026214193,1.9496126027670828,False
claude_ai,CM,GLOBAL,"Assist with business development, analysis, research, and strategic planning",47.0,1029.0,0.0456754130223518,43002.0,970479.0,0.04431007780693864,1.0308131983284254,0.7795061657739886,1.3631397627150559,True
claude_ai,CM,GLOBAL,"Assist with creative content, marketing, and media production projects",83.0,1029.0,0.08066083576287658,74280.0,970479.0,0.07653952326634579,1.053845546988701,0.8573159323403996,1.2954272690070006,False
claude_ai,CM,GLOBAL,"Assist with mathematics, physics, and STEM homework and assignments",156.0,1029.0,0.15160349854227406,69728.0,970479.0,0.07184905598163381,2.1100277028138996,1.8257348799033615,2.43858895157755,False
claude_ai,CM,GLOBAL,"Assist with software development, debugging, and programming across multiple platforms",170.0,1029.0,0.1652089407191448,168220.0,970479.0,0.17333708405849071,0.9531078800390852,0.8307359298895212,1.0935058883433735,False
claude_ai,CM,GLOBAL,"Assist with translation, writing, editing, and document formatting tasks",109.0,1029.0,0.10592808551992225,76297.0,970479.0,0.07861787838788886,1.3473790910165357,1.1280811842652096,1.60930830177001,False
claude_ai,CM,GLOBAL,Create professional presentations and draft workplace correspondence,32.0,1029.0,0.031098153547133137,33933.0,970479.0,0.03496520790248939,0.8894027924518381,0.6322834509561388,1.2510802331215864,False
claude_ai,CM,GLOBAL,"Extract and structure data from documents, images, and online sources",31.0,1029.0,0.03012633624878523,19969.0,970479.0,0.02057643699657592,1.4641182170556781,1.0348932827305053,2.0713654144690397,False
claude_ai,CM,GLOBAL,"Get help with daily life tasks, personal information, and household management",53.0,1029.0,0.05150631681243926,57178.0,970479.0,0.05891729754069897,0.8742138380814166,0.6725005002156997,1.1364301356622244,False
claude_ai,CM,GLOBAL,"Provide health, fitness, medical, and mental health information and clinical documentation assistance",59.0,1029.0,0.057337220602526724,42096.0,970479.0,0.04337651819359306,1.3218493090345764,1.031597646907413,1.6937665581472652,False
claude_ai,CM,GLOBAL,"Provide technical support across IT infrastructure, security, and engineering systems",70.0,1029.0,0.06802721088435375,79105.0,970479.0,0.08151129493786058,0.8345740419927532,0.6655851533545923,1.0464684016126966,False
claude_ai,CO,GLOBAL,"Assist with SQL databases, data analysis, and visualization tasks",277.0,6769.0,0.04092184960850938,26314.0,964739.0,0.027275770959814,1.500300382665643,1.3360547826423665,1.6847372334351298,False
claude_ai,CO,GLOBAL,"Assist with academic research, scientific writing, and educational content creation",536.0,6769.0,0.07918451765401094,71903.0,964739.0,0.07453103896494286,1.0624367881314112,0.9792417098282985,1.1527000100648381,False
claude_ai,CO,GLOBAL,"Assist with business development, analysis, research, and strategic planning",303.0,6769.0,0.04476288964396514,42746.0,964739.0,0.04430835697530627,1.01025839592545,0.9046261849757048,1.128225164701897,True
claude_ai,CO,GLOBAL,"Assist with civic information, government services, and institutional research",96.0,6769.0,0.014182301669375093,11407.0,964739.0,0.011823923361655329,1.1994581862199751,0.9825695575078475,1.4642219774640455,False
claude_ai,CO,GLOBAL,"Assist with creative content, marketing, and media production projects",533.0,6769.0,0.07874132072684296,73830.0,964739.0,0.07652847039458341,1.0289153869252845,0.9481191158053061,1.1165969083456415,False
claude_ai,CO,GLOBAL,"Assist with game development, gaming software, and tabletop RPG content",50.0,6769.0,0.007386615452799527,10603.0,964739.0,0.010990537337041417,0.672088654656075,0.5095775339951389,0.8864267546805191,False
claude_ai,CO,GLOBAL,"Assist with job applications, career transitions, and interview preparation",159.0,6769.0,0.023489437139902498,34411.0,964739.0,0.035668714543519026,0.658544537994025,0.5645790597016094,0.7681491211363247,False
claude_ai,CO,GLOBAL,"Assist with mathematics, physics, and STEM homework and assignments",597.0,6769.0,0.08819618850642635,69287.0,964739.0,0.07181942473560206,1.2280269416124419,1.1370932125879611,1.3262326717207018,False
claude_ai,CO,GLOBAL,"Assist with software development, debugging, and programming across multiple platforms",1209.0,6769.0,0.17860836164869257,167181.0,964739.0,0.17329142908081874,1.0306820285116014,0.9791673231841324,1.0849069599691115,False
claude_ai,CO,GLOBAL,"Assist with translation, writing, editing, and document formatting tasks",622.0,6769.0,0.09188949623282612,75784.0,964739.0,0.07855388866833413,1.1697638117037956,1.0850212286963024,1.2611249798457111,False
claude_ai,CO,GLOBAL,Build and manage subscription-based e-commerce operations,49.0,6769.0,0.007238883143743537,7683.0,964739.0,0.00796381197401577,0.9089721313565008,0.6870740942106244,1.20253454837652,False
claude_ai,CO,GLOBAL,"Create prediction tools for sports analysis, gaming, and divination readings",35.0,6769.0,0.005170630816959669,8021.0,964739.0,0.008314165800283808,0.6219061468299282,0.44658442184811487,0.8660563077061145,False
claude_ai,CO,GLOBAL,Create professional presentations and draft workplace correspondence,190.0,6769.0,0.028069138720638202,33775.0,964739.0,0.035009468882257276,0.8017584846842273,0.6966150513722279,0.9227717180340781,False
claude_ai,CO,GLOBAL,Develop and debug automated trading bots and blockchain financial software,113.0,6769.0,0.016693750923326933,16326.0,964739.0,0.016922711738615315,0.9864702053178673,0.8211171641963746,1.1851213303186385,True
claude_ai,CO,GLOBAL,"Develop, deploy, and debug machine learning and AI systems",107.0,6769.0,0.015807357068990988,22430.0,964739.0,0.023249811607077148,0.6798918346581051,0.5631311098684822,0.8208619604459821,False
claude_ai,CO,GLOBAL,"Extract and structure data from documents, images, and online sources",159.0,6769.0,0.023489437139902498,19841.0,964739.0,0.020566184221846532,1.1421388083721786,0.9789104613465466,1.3325846531412413,False
claude_ai,CO,GLOBAL,"Get help with daily life tasks, personal information, and household management",348.0,6769.0,0.05141084355148471,56883.0,964739.0,0.05896206124143421,0.8719309072484892,0.7868750951788178,0.9661806704435132,False
claude_ai,CO,GLOBAL,"Implement and troubleshoot authentication, authorization, and security systems for web applications",63.0,6769.0,0.009307135470527405,10981.0,964739.0,0.01138235315458378,0.8176811371187631,0.6390514141640359,1.0462420193130382,False
claude_ai,CO,GLOBAL,"Provide financial information, tax guidance, and consumer purchase assistance",205.0,6769.0,0.030285123356478063,43005.0,964739.0,0.04457682336880752,0.6793916898454898,0.5935242859222845,0.7776818559561827,True
claude_ai,CO,GLOBAL,"Provide health, fitness, medical, and mental health information and clinical documentation assistance",306.0,6769.0,0.045206086571133106,41849.0,964739.0,0.04337857182097956,1.0421294356507536,0.9336832479827022,1.1631715177456825,False
claude_ai,CO,GLOBAL,Provide legal services and fraud investigation assistance,272.0,6769.0,0.04018318806322943,21145.0,964739.0,0.02191784513738949,1.8333548672940128,1.630614093798775,2.061303212215111,True
claude_ai,CO,GLOBAL,"Provide technical support across IT infrastructure, security, and engineering systems",467.0,6769.0,0.06899098832914759,78708.0,964739.0,0.0815847602304872,0.8456357306712599,0.7745789164667507,0.9232110167029205,False
claude_ai,CR,GLOBAL,"Assist with academic research, scientific writing, and educational content creation",56.0,681.0,0.08223201174743025,72383.0,970827.0,0.07455808295401756,1.1029255110830232,0.8580887563273134,1.4176210491374177,False
claude_ai,CR,GLOBAL,"Assist with business development, analysis, research, and strategic planning",33.0,681.0,0.048458149779735685,43016.0,970827.0,0.04430861523216804,1.0936507387067942,0.783934680576565,1.525729079104186,True
claude_ai,CR,GLOBAL,"Assist with creative content, marketing, and media production projects",42.0,681.0,0.06167400881057269,74321.0,970827.0,0.07655431915263997,0.8056241567193909,0.6009885552201495,1.079937839501922,False
claude_ai,CR,GLOBAL,"Assist with mathematics, physics, and STEM homework and assignments",58.0,681.0,0.08516886930983847,69826.0,970827.0,0.07192424602941616,1.1841468491029494,0.925669208554724,1.5148000465844027,False
claude_ai,CR,GLOBAL,"Assist with software development, debugging, and programming across multiple platforms",144.0,681.0,0.21145374449339208,168246.0,970827.0,0.17330173141043667,1.2201479048850277,1.0553440418536484,1.410687748026135,False
claude_ai,CR,GLOBAL,"Assist with translation, writing, editing, and document formatting tasks",62.0,681.0,0.09104258443465492,76344.0,970827.0,0.0786381095705002,1.1577412647875764,0.9130675106546933,1.4679799911299665,False
claude_ai,CR,GLOBAL,"Get help with daily life tasks, personal information, and household management",52.0,681.0,0.0763582966226138,57179.0,970827.0,0.058897208256465876,1.2964671651347923,0.9983035987261047,1.6836833127892967,False
claude_ai,CR,GLOBAL,"Provide financial information, tax guidance, and consumer purchase assistance",32.0,681.0,0.04698972099853157,43178.0,970827.0,0.04447548327353895,1.0565308691426516,0.7532344884690554,1.4819521603692276,True
claude_ai,CR,GLOBAL,"Provide health, fitness, medical, and mental health information and clinical documentation assistance",32.0,681.0,0.04698972099853157,42123.0,970827.0,0.04338878090535183,1.0829924238027064,0.7720972307878777,1.519073690780132,False
claude_ai,CR,GLOBAL,"Provide technical support across IT infrastructure, security, and engineering systems",59.0,681.0,0.08663729809104258,79116.0,970827.0,0.08149340716729139,1.0631203320925298,0.8329768876982917,1.3568501805993731,False
claude_ai,CY,GLOBAL,"Assist with academic research, scientific writing, and educational content creation",50.0,606.0,0.08250825082508251,72389.0,970902.0,0.07455850332989324,1.1066242901901429,0.8485019182341762,1.4432699482723597,False
claude_ai,CY,GLOBAL,"Assist with creative content, marketing, and media production projects",53.0,606.0,0.08745874587458746,74310.0,970902.0,0.07653707583257631,1.142697769978855,0.883481322766885,1.4779692109678984,False
claude_ai,CY,GLOBAL,"Assist with mathematics, physics, and STEM homework and assignments",32.0,606.0,0.052805280528052806,69852.0,970902.0,0.07194546926466316,0.7339625561937744,0.523832581759934,1.0283839773475172,False
claude_ai,CY,GLOBAL,"Assist with software development, debugging, and programming across multiple platforms",119.0,606.0,0.19636963696369636,168271.0,970902.0,0.17331409349244312,1.1330275167279371,0.9644147272032766,1.3311196080398413,False
claude_ai,CY,GLOBAL,"Assist with translation, writing, editing, and document formatting tasks",64.0,606.0,0.10561056105610561,76342.0,970902.0,0.07862997501292612,1.343133595537123,1.0652436517815222,1.6935166451763803,False
claude_ai,CY,GLOBAL,Create professional presentations and draft workplace correspondence,31.0,606.0,0.05115511551155116,33934.0,970902.0,0.03495100432381435,1.4636236211586031,1.0385773078437486,2.0626236373881084,False
claude_ai,CY,GLOBAL,"Get help with daily life tasks, personal information, and household management",38.0,606.0,0.0627062706270627,57193.0,970902.0,0.058907078160308664,1.0644946683048,0.7823710086329223,1.4483523626844972,False
claude_ai,CY,GLOBAL,"Provide financial information, tax guidance, and consumer purchase assistance",37.0,606.0,0.06105610561056106,43173.0,970902.0,0.04446689779195016,1.373068701491788,1.0046927234392165,1.8765117085377256,True
claude_ai,CY,GLOBAL,"Provide technical support across IT infrastructure, security, and engineering systems",54.0,606.0,0.0891089108910891,79121.0,970902.0,0.08149226183487109,1.0934646908150831,0.8476413813536743,1.4105788796552865,False
claude_ai,CZ,GLOBAL,"Assist with SQL databases, data analysis, and visualization tasks",94.0,2916.0,0.03223593964334705,26497.0,968592.0,0.027356203644052397,1.1783776748699402,0.965519414695114,1.438162634016388,False
claude_ai,CZ,GLOBAL,"Assist with academic research, scientific writing, and educational content creation",151.0,2916.0,0.05178326474622771,72288.0,968592.0,0.07463204321324149,0.6938476091063273,0.5939387862647652,0.8105624953207856,False
claude_ai,CZ,GLOBAL,"Assist with business development, analysis, research, and strategic planning",86.0,2916.0,0.029492455418381344,42963.0,968592.0,0.0443561375687596,0.6649013425179998,0.5398122051973314,0.8189770276139433,True
claude_ai,CZ,GLOBAL,"Assist with civic information, government services, and institutional research",33.0,2916.0,0.01131687242798354,11470.0,968592.0,0.011841931380808432,0.9556610373814675,0.6803856475329433,1.3423093530567198,False
claude_ai,CZ,GLOBAL,"Assist with creative content, marketing, and media production projects",217.0,2916.0,0.07441700960219479,74146.0,968592.0,0.07655029155722946,0.9721322817766171,0.8551681273048866,1.1050940079473797,False
claude_ai,CZ,GLOBAL,"Assist with game development, gaming software, and tabletop RPG content",48.0,2916.0,0.01646090534979424,10605.0,968592.0,0.010948882501610585,1.5034324596480815,1.1349055893890494,1.9916274814896862,False
claude_ai,CZ,GLOBAL,"Assist with job applications, career transitions, and interview preparation",51.0,2916.0,0.01748971193415638,34519.0,968592.0,0.03563832862546872,0.4907556725782437,0.3737940469748768,0.6443150502712839,False
claude_ai,CZ,GLOBAL,"Assist with mathematics, physics, and STEM homework and assignments",155.0,2916.0,0.053155006858710566,69729.0,968592.0,0.07199006392784578,0.7383658793800597,0.6333878511828446,0.8607430199593561,False
claude_ai,CZ,GLOBAL,"Assist with software development, debugging, and programming across multiple platforms",565.0,2916.0,0.19375857338820301,167825.0,968592.0,0.1732669689611312,1.1182660754668634,1.0383282755698828,1.2043580483770584,False
claude_ai,CZ,GLOBAL,"Assist with translation, writing, editing, and document formatting tasks",223.0,2916.0,0.07647462277091907,76183.0,968592.0,0.07865334423575665,0.972299697031228,0.8569222967377775,1.1032116966099956,False
claude_ai,CZ,GLOBAL,Create professional presentations and draft workplace correspondence,79.0,2916.0,0.02709190672153635,33886.0,968592.0,0.034984802682656885,0.7743907252324363,0.6228561630450808,0.9627921033874641,False
claude_ai,CZ,GLOBAL,Develop and debug automated trading bots and blockchain financial software,42.0,2916.0,0.01440329218106996,16397.0,968592.0,0.016928696499661364,0.8508211002163147,0.62990558232624,1.149214366222874,True
claude_ai,CZ,GLOBAL,"Develop, deploy, and debug machine learning and AI systems",72.0,2916.0,0.024691358024691357,22465.0,968592.0,0.0231934601978955,1.0645827666081393,0.8471296235145162,1.3378548400386798,False
claude_ai,CZ,GLOBAL,"Extract and structure data from documents, images, and online sources",60.0,2916.0,0.0205761316872428,19940.0,968592.0,0.020586583411797744,0.999492304072712,0.7777871045993625,1.2843937113294708,False
claude_ai,CZ,GLOBAL,"Get help with daily life tasks, personal information, and household management",197.0,2916.0,0.06755829903978051,57034.0,968592.0,0.05888341014586121,1.1473231402941946,1.002354773434995,1.313257963289283,False
claude_ai,CZ,GLOBAL,"Implement and troubleshoot authentication, authorization, and security systems for web applications",49.0,2916.0,0.016803840877914953,10995.0,968592.0,0.011351528817087071,1.4803152199746612,1.1207478269452467,1.955241935611342,False
claude_ai,CZ,GLOBAL,"Provide financial information, tax guidance, and consumer purchase assistance",139.0,2916.0,0.04766803840877915,43071.0,968592.0,0.04446763962535309,1.0719714113541876,0.9111958496281884,1.2611149482623147,True
claude_ai,CZ,GLOBAL,"Provide health, fitness, medical, and mental health information and clinical documentation assistance",154.0,2916.0,0.05281207133058985,42001.0,968592.0,0.0433629433239176,1.217907902055634,1.044079955947811,1.4206763087823322,False
claude_ai,CZ,GLOBAL,Provide legal services and fraud investigation assistance,58.0,2916.0,0.019890260631001373,21359.0,968592.0,0.022051596544262187,0.9019873273609664,0.6988717590746162,1.1641350908170205,True
claude_ai,CZ,GLOBAL,"Provide technical support across IT infrastructure, security, and engineering systems",380.0,2916.0,0.13031550068587106,78795.0,968592.0,0.08135004212299916,1.6019106725087786,1.4581851508426742,1.75980245115964,False
claude_ai,DE,GLOBAL,"Analyze political media, misinformation, and criminal investigations",139.0,29438.0,0.004721788164956858,3650.0,942070.0,0.0038744466971668773,1.2186999935783307,1.0292202690909427,1.4430629855935992,False
claude_ai,DE,GLOBAL,"Assist with SQL databases, data analysis, and visualization tasks",757.0,29438.0,0.025715062164549222,25834.0,942070.0,0.027422590677975096,0.9377327790259691,0.8731684778629758,1.0070711290585093,False
claude_ai,DE,GLOBAL,"Assist with academic research, scientific writing, and educational content creation",2132.0,29438.0,0.07242339832869081,70307.0,942070.0,0.07463033532540045,0.970428419126257,0.93098332822404,1.011544770027568,False
claude_ai,DE,GLOBAL,"Assist with business development, analysis, research, and strategic planning",1142.0,29438.0,0.03879339629050887,41907.0,942070.0,0.044483955544704745,0.8720761410599587,0.8232405762740891,0.9238086869430778,True
